#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
1272.8738099999819	271.7956237138807	292.07852314127183	0.040116903552230423	-8.948634099901679e-07
1274.8738099999819	271.80048880900443	292.0776231877875	0.040115113052170276	-8.956387082751348e-07
1276.8738099999816	271.8053368389513	292.07672385418357	0.04011332100560368	-8.964099099082194e-07
1278.8738099999816	271.81016786262376	292.075825139284	0.04011152742071094	-8.971770279113767e-07
1280.8738099999816	271.81498193872005	292.0749270419178	0.04010973230564632	-8.979400752761685e-07
1282.8738099999816	271.81977912573484	292.0740295609182	0.04010793566853814	-8.98699064990696e-07
1284.8738099999816	271.82455948196025	292.0731326951227	0.04010613751748876	-8.994540099880693e-07
1286.8738099999814	271.8293230654861	292.0722364433737	0.04010433786057471	-9.00204923192334e-07
1288.8738099999814	271.8340699342011	292.0713408045179	0.040102536705846695	-9.009518175007655e-07
1290.8738099999814	271.8388001457934	292.0704457774062	0.04010073406132965	-9.016947057790371e-07
1292.8738099999814	271.8435137577513	292.06955136089414	0.04009892993502279	-9.024336008844751e-07
1294.8738099999814	271.8482108273639	292.06865755384155	0.04009712433489966	-9.031685156272698e-07
1296.8738099999814	271.8528914117221	292.06776435511244	0.04009531726890822	-9.0389946279663e-07
1298.8738099999812	271.857555567719	292.0668717635754	0.04009350874497086	-9.04626455161842e-07
1300.8738099999812	271.86220335205076	292.0659797781031	0.04009169877098445	-9.053495054697466e-07
1302.8738099999812	271.86683482121737	292.06508839757237	0.04008988735482042	-9.06068626426285e-07
1304.8738099999812	271.87145003152335	292.06419762086455	0.040088074504324785	-9.067838307217648e-07
1306.8738099999812	271.87604903907817	292.06330744686494	0.04008626022731822	-9.074951310143495e-07
1308.873809999981	271.88063189979744	292.06241787446316	0.04008444453159608	-9.08202539955588e-07
1310.873809999981	271.8851986694032	292.06152890255277	0.04008262742492852	-9.089060701384596e-07
1312.873809999981	271.8897494034249	292.0606405300317	0.04008080891506047	-9.096057341535752e-07
1314.873809999981	271.89428415719976	292.05975275580187	0.04007898900971172	-9.103015445491256e-07
1316.873809999981	271.89880298587394	292.0588655787692	0.04007716771657698	-9.109935138683314e-07
1318.8738099999807	271.90330594440286	292.05797899784375	0.040075345043325925	-9.116816546000396e-07
1320.8738099999807	271.90779308755185	292.05709301193957	0.04007352099760327	-9.123659792300929e-07
1322.8738099999807	271.91226446989714	292.0562076199748	0.040071695587028784	-9.130465001967749e-07
1324.8738099999807	271.91672014582645	292.05532282087125	0.04006986881919737	-9.137232299400826e-07
1326.8738099999807	271.9211601695394	292.05443861355513	0.04006804070167912	-9.143961808414697e-07
1328.8738099999807	271.9255845950485	292.05355499695617	0.040066211242019326	-9.150653652797855e-07
1330.8738099999805	271.9299934761796	292.0526719700083	0.04006438044773861	-9.157307955931793e-07
1332.8738099999805	271.93438686657294	292.05178953164904	0.040062548326332915	-9.163924840842879e-07
1334.8738099999805	271.93876481968323	292.05090768082005	0.040060714885273595	-9.170504430608509e-07
1336.8738099999805	271.9431273887809	292.05002641646666	0.040058880132007466	-9.177046847746553e-07
1338.8738099999805	271.9474746269522	292.0491457375381	0.040057044073956806	-9.183552214584003e-07
1340.8738099999803	271.9518065871004	292.0482656429872	0.040055206718519504	-9.190020653161178e-07
1342.8738099999803	271.9561233219462	292.0473861317708	0.04005336807306901	-9.196452285416095e-07
1344.8738099999803	271.9604248840283	292.0465072028492	0.04005152814495449	-9.202847232684822e-07
1346.8738099999803	271.9647113257042	292.04562885518686	0.0400496869415008	-9.209205616363707e-07
1348.8738099999803	271.9689826991507	292.0447510877514	0.0400478444700086	-9.215527557303425e-07
1350.87380999998	271.9732390563648	292.04387389951455	0.04004600073775437	-9.22181317626604e-07
1352.87380999998	271.97748044916403	292.04299728945153	0.04004415575199045	-9.228062593771477e-07
1354.87380999998	271.98170692918734	292.042121256541	0.04004230951994516	-9.234275929839115e-07
1356.87380999998	271.9859185478957	292.0412457997656	0.04004046204882283	-9.240453304352912e-07
1358.87380999998	271.99011535657263	292.04037091811125	0.040038613345803775	-9.246594837019626e-07
1360.87380999998	271.99429740632473	292.03949661056765	0.04003676341804448	-9.252700647102637e-07
1362.8738099999798	271.9984647480828	292.038622876128	0.040034912272677546	-9.258770853670592e-07
1364.8738099999798	272.0026174326019	292.0377497137888	0.04003305991681184	-9.264805575508282e-07
1366.8738099999798	272.00675551046237	292.0368771225504	0.04003120635753246	-9.27080493104289e-07
1368.8738099999798	272.0108790320702	292.03600510141644	0.04002935160190085	-9.27676903862911e-07
1370.8738099999798	272.01498804765765	292.035133649394	0.04002749565695484	-9.282698016130711e-07
1372.8738099999796	272.0190826072843	292.03426276549396	0.04002563852970866	-9.288591981282327e-07
1374.8738099999796	272.02316276083724	292.03339244873	0.040023780227153076	-9.294451051456817e-07
